id,is_canceled,hotel,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
id1994,No,City,159,April,16,22,2,5,2,1,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,177.75,NA,3
id1995,No,City,98,April,17,24,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85,NA,0
id1996,No,City,3,April,17,26,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,228,0,1
id1998,No,City,29,April,17,28,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,115,NA,2
id1999,No,City,219,April,17,29,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,1
id2000,No,City,26,April,17,29,2,1,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,NA,0
id2001,No,City,140,April,17,28,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,130,NA,1
id2003,No,City,18,April,18,30,2,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,184,NA,1
id2004,No,City,78,May,18,1,1,1,2,NA,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,108,NA,3
id2005,No,City,206,May,18,1,1,2,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,NA,0
id2006,No,City,4,May,18,2,0,2,1,0,0,BB,Offline TA/TO,GDS,0,0,0,A,A,1,No Deposit,0,Transient,140,NA,0
id2007,No,City,122,April,18,30,2,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,128.25,0,0
id2008,No,City,16,May,18,3,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,140,NA,1
id2009,No,City,322,May,18,5,0,1,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,64.5,0,0
id2010,No,City,21,May,18,5,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,NA,1
id2011,No,City,53,May,19,7,1,0,1,0,NA,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,143.1,NA,2
id2012,No,City,108,May,18,4,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,0
id2013,No,City,121,May,18,4,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,0
id2014,No,City,5,May,19,8,1,0,1,0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,155,0,1
id2015,No,City,109,May,18,6,2,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,117,NA,1
id2016,No,City,33,May,19,9,0,1,0,0,NA,SC,Offline TA/TO,TA/TO,0,0,0,E,G,3,No Deposit,0,Transient,200,NA,0
id2017,No,City,143,May,19,7,2,2,2,NA,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,108,0,0
id2018,No,City,34,May,19,9,0,2,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130,NA,0
id2019,No,City,35,May,19,9,0,2,2,0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,89,NA,0
id2020,No,City,38,May,19,8,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,99,NA,0
id2021,No,City,110,May,19,8,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85,NA,0
id2023,No,City,4,May,19,11,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150,0,0
id2024,No,City,90,May,18,6,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,137.57,NA,1
id2025,No,City,64,May,19,10,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,165,0,1
id2028,No,City,128,May,19,13,0,1,2,NA,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,NA,1
id2029,No,City,9,May,19,12,1,2,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160,0,1
id2030,No,City,33,May,19,12,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,193.33,NA,2
id2031,No,City,82,May,19,10,1,4,2,0,0,BB,Direct,Direct,0,0,0,D,A,0,No Deposit,0,Transient,137.7,NA,2
id2032,No,City,19,May,19,13,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,173.33,NA,2
id2033,No,City,31,May,20,14,2,1,1,0,0,BB,Groups,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,130,0,0
id2034,No,City,128,May,20,19,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,1
id2035,No,City,0,May,20,19,0,1,1,NA,0,BB,Aviation,Corporate,0,0,0,A,A,1,No Deposit,0,Group,110,0,0
id2036,No,City,395,May,20,17,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,NA,0
id2038,No,City,90,May,20,18,0,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135,NA,3
id2039,No,City,109,May,20,18,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144,NA,2
id2040,No,City,179,May,20,17,0,4,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,175.05,NA,3
id2042,No,City,96,May,20,20,1,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,0
id2043,No,City,82,May,20,19,1,2,2,1,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,146,NA,2
id2044,No,City,250,May,20,20,1,1,3,NA,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,208.8,NA,1
id2045,No,City,62,May,20,20,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,0,0
id2046,No,City,7,May,20,20,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160,0,2
id2047,No,City,23,May,20,20,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,170,NA,2
id2049,No,City,95,May,20,19,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,NA,2
id2050,No,City,117,May,20,20,2,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171,NA,1
id2051,No,City,18,May,21,22,1,1,2,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,120,NA,1
id2052,No,City,54,May,21,21,2,2,2,0,NA,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,228,NA,1
id2053,No,City,18,May,21,21,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,126,0,1
id2055,No,City,112,May,21,21,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,137.25,0,1
id2056,No,City,17,May,21,21,2,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,137.5,NA,1
id2057,No,City,10,May,21,24,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,170,NA,1
id2058,No,City,213,May,21,24,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,NA,1
id2060,No,City,233,May,21,25,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,NA,2
id2061,No,City,7,May,21,26,0,2,1,0,0,SC,Online TA,GDS,0,0,0,D,D,0,No Deposit,0,Transient,165,NA,0
id2062,No,City,180,May,21,25,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,0,1
id2063,No,City,162,May,21,23,0,5,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,0,1
id2064,No,City,246,May,21,27,1,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,128,NA,1
id2065,No,City,246,May,21,27,1,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,128,NA,1
id2066,No,City,139,May,21,27,2,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112,NA,0
id2067,No,City,183,May,22,28,2,0,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,139.5,NA,1
id2069,No,City,102,May,21,27,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149.4,NA,1
id2070,No,City,126,May,21,26,2,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,NA,0
id2072,No,City,49,May,22,30,0,3,2,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,98.1,NA,3
id2073,No,City,9,June,22,1,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,NA,1
id2074,No,City,147,May,22,29,1,4,2,0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,135.7,NA,3
id2075,No,City,227,June,22,1,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,157.5,NA,2
id2076,No,City,208,June,22,1,1,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,127.72,NA,1
id2077,No,City,317,June,22,2,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,104.4,NA,3
id2079,No,City,31,June,23,4,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,160,0,1
id2080,No,City,25,June,23,5,1,2,1,0,0,SC,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,140,NA,0
id2081,No,City,20,June,23,6,0,3,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120,NA,0
id2082,No,City,38,June,23,6,0,3,1,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,121,NA,2
id2083,No,City,81,June,23,7,0,3,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,144,NA,0
id2085,No,City,39,June,23,9,0,2,2,0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89,NA,0
id2088,No,City,90,June,23,10,1,1,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,NA,0
id2089,No,City,151,June,23,5,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,0,2
id2090,No,City,11,June,24,12,1,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,95,0,0
id2091,No,City,4,June,24,11,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,NA,0
id2092,No,City,7,June,24,12,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,NA,0
id2093,No,City,99,June,24,11,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,144,NA,0
id2094,No,City,41,June,24,13,0,2,4,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,210,NA,0
id2095,No,City,31,June,24,13,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,0,2
id2096,No,City,115,June,24,14,0,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,198,NA,1
id2098,No,City,278,June,24,14,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,110,NA,2
id2099,No,City,49,June,24,14,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,121.6,NA,1
id2100,No,City,44,June,24,17,0,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,210,NA,3
id2101,No,City,278,June,24,14,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,110,NA,2
id2102,No,City,60,June,24,16,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149,NA,1
id2103,No,City,147,June,24,16,1,2,2,0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0
id2104,No,City,54,June,24,16,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160,NA,1
id2105,No,City,141,June,24,16,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,89.1,NA,0
id2107,No,City,114,June,24,17,2,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,162,NA,0
id2108,No,City,0,June,25,20,0,1,1,0,0,SC,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,165,NA,0
id2109,No,City,1,June,25,20,0,1,1,0,0,BB,Aviation,Corporate,0,0,0,D,E,0,No Deposit,0,Transient,110,NA,0
id2110,No,City,11,June,25,20,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,95,NA,0
id2111,No,City,14,June,25,19,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,220,NA,1
id2112,No,City,20,June,25,21,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150,NA,1
id2113,No,City,106,June,25,19,1,3,1,NA,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,NA,1
id2114,No,City,149,June,25,24,0,1,2,0,0,HB,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,154,NA,0
id2115,No,City,251,June,25,21,0,4,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,153.68,0,1
id2116,No,City,154,June,25,23,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,220,0,0
id2118,No,City,173,June,25,22,1,3,2,0,0,BB,Direct,Direct,0,0,0,E,E,4,No Deposit,0,Transient,140,0,0
id2120,No,City,46,June,25,24,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150,NA,1
id2121,No,City,396,June,26,25,2,0,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2122,No,City,396,June,26,25,2,0,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2124,No,City,396,June,26,25,2,0,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2125,No,City,124,June,25,23,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126,NA,1
id2126,No,City,348,June,26,25,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.3,NA,2
id2127,No,City,31,June,26,27,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,NA,2
id2128,No,City,2,June,26,28,0,1,1,0,NA,BB,Online TA,GDS,0,0,0,A,A,0,No Deposit,0,Transient,180,0,0
id2129,No,City,30,June,26,26,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,153,NA,1
id2130,No,City,8,June,26,28,0,1,1,0,0,SC,Online TA,GDS,0,0,0,A,A,0,No Deposit,0,Transient,159,NA,0
id2131,No,City,43,June,25,23,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.67,NA,1
id2132,No,City,121,June,26,27,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100,NA,0
id2133,No,City,219,June,25,20,2,8,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,NA,2
id2134,No,City,95,June,26,27,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,0,0
id2135,No,City,168,June,26,28,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,4,No Deposit,0,Transient,199.5,NA,0
id2136,No,City,170,June,26,29,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,127.2,NA,1
id2137,No,City,169,July,27,2,1,0,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,107.1,NA,0
id2138,No,City,18,July,27,2,1,0,2,0,0,SC,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,160,NA,2
id2139,No,City,134,July,27,2,1,0,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,152.1,NA,0
id2140,No,City,34,July,27,3,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.2,NA,1
id2142,No,City,162,July,27,5,0,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,108.5,NA,0
id2143,No,City,7,July,27,5,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,159,NA,3
id2145,No,City,16,July,27,6,0,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,NA,1
id2146,No,City,245,July,27,4,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.18,NA,1
id2148,No,City,176,July,27,7,0,1,2,NA,0,BB,Direct,Direct,0,0,0,A,D,2,No Deposit,0,Transient-Party,86.63,NA,1
id2149,No,City,122,July,27,8,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient-Party,126,NA,1
id2150,No,City,193,July,27,7,0,2,2,1,NA,SC,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,114.1,NA,2
id2151,No,City,95,July,27,6,0,3,2,NA,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120,NA,1
id2152,No,City,15,July,27,6,1,3,1,1,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,155,NA,2
id2153,No,City,187,July,27,7,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,NA,2
id2154,No,City,70,July,28,11,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Group,120,0,1
id2155,No,City,169,July,28,9,2,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.61,NA,1
id2156,No,City,34,July,28,10,1,1,2,1,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,137,NA,0
id2158,No,City,44,July,28,10,1,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,NA,2
id2161,No,City,33,July,28,11,0,2,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120,NA,1
id2162,No,City,128,July,28,11,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171,NA,2
id2163,No,City,23,July,28,11,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.67,NA,2
id2164,No,City,1,July,28,13,0,1,3,0,1,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,283,NA,1
id2166,No,City,414,July,28,13,0,2,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,0,2
id2167,No,City,172,July,28,9,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.4,0,2
id2169,No,City,277,July,28,13,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,89.1,NA,2
id2170,No,City,414,July,28,13,0,2,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2172,No,City,21,July,28,9,2,5,2,0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,144.29,0,0
id2173,No,City,277,July,28,13,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,NA,1
id2174,No,City,14,July,29,16,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98,0,1
id2175,No,City,8,July,29,16,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105,NA,1
id2176,No,City,16,July,29,16,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118,NA,1
id2177,No,City,78,July,28,15,1,1,3,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,170.5,NA,1
id2179,No,City,148,July,29,16,2,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,NA,0
id2180,No,City,277,July,29,17,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,107.1,NA,0
id2181,No,City,200,July,29,16,2,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,179.1,NA,1
id2182,No,City,115,July,28,14,2,4,2,1,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,277.5,NA,2
id2186,No,City,13,July,29,17,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160,0,0
id2187,No,City,163,July,29,16,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.79,NA,0
id2188,No,City,243,July,29,20,0,3,2,NA,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.18,NA,0
id2189,No,City,423,July,29,22,1,1,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2190,No,City,423,July,29,22,1,1,2,0,NA,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,NA,1
id2191,No,City,102,July,30,23,2,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,140.4,NA,0
id2192,No,City,464,July,30,25,0,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,107,NA,2
id2193,No,City,32,July,30,28,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,0,1
id2194,No,City,11,July,30,28,0,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,154,NA,1
id2195,No,City,40,July,31,31,1,0,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,NA,1
id2196,No,City,246,July,30,29,2,1,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,NA,2
id2197,No,City,64,July,31,31,1,0,1,0,0,BB,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,75.6,NA,0
id2198,No,City,8,August,31,1,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119,0,1
id2199,No,City,181,July,31,30,2,1,2,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,NA,0
id2200,No,City,208,August,31,2,0,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,157,NA,1
id2201,No,City,208,August,31,2,0,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,157,NA,1
id2202,No,City,24,July,31,31,1,2,2,2,0,HB,Direct,Direct,0,0,0,E,E,2,No Deposit,0,Transient,266.2,NA,1
id2203,No,City,58,August,31,2,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140,0,0
id2204,No,City,236,July,30,23,4,9,3,0,0,BB,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,164.76,NA,0
id2205,No,City,135,July,31,31,1,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,NA,1
id2206,No,City,0,August,31,5,0,1,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,179,NA,0
id2208,No,City,25,August,31,3,1,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,147,NA,1
id2209,No,City,65,August,31,4,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130,NA,1
id2212,No,City,107,August,31,5,2,3,2,NA,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,151.7,NA,0
id2213,No,City,7,August,35,30,0,2,1,0,NA,BB,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,65,NA,2
id2214,No,City,48,August,32,9,0,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,170,NA,2
id2217,No,City,144,August,32,10,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.5,NA,1
id2218,No,City,22,August,32,10,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,180,NA,2
id2219,No,City,105,August,32,12,1,1,3,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,225,NA,0
id2221,No,City,4,August,33,13,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,200,NA,1
id2222,No,City,156,August,32,10,2,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,91.75,NA,1
id2223,No,City,28,August,33,16,0,1,1,0,NA,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65,NA,0
id2224,No,City,75,August,33,16,0,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,200,0,1
